,RELIANCE.NS,TCS.NS,INFY.NS
459,0.314615383658147,0.292943062162405,0.1543202025220491
460,0.3333006872197495,0.2928575923338363,0.1544167509235556
461,0.3283457874557062,0.29612275309613606,0.15457778688836116
462,0.332733707635824,0.2802580403450557,0.14166806275380822
463,0.34015368045860706,0.28360896181452394,0.14482301388252583
464,0.33951264173102247,0.27169350781265983,0.13999385584450097
465,0.34424570039080826,0.27430899122235036,0.14330998014560553
466,0.34939782214323334,0.28218995904526273,0.14723754716567777
467,0.3350263123527457,0.27394999855045493,0.14369621948749212
468,0.35245442663643045,0.26294058290713956,0.14134608229591816
469,0.3487074106532094,0.27318067313380284,0.14498400411147083
470,0.3357905139250529,0.2825832269121656,0.15174477048167312
471,0.33487832859611544,0.2972167475099095,0.1556080328818883
472,0.3368750330651207,0.29800323476394847,0.15576902311083335
473,0.34560150066291684,0.276411704140395,0.1571533104004581
474,0.3403508351816449,0.26013694952315786,0.15541484460715427
475,0.3405727435512462,0.2700693386710203,0.15960008746525955
476,0.3434321933214056,0.262889291314045,0.14739853739462283
